Q22099	Q6MDC0	44.000	25	11	1	526	550	311	332	3.6	26.9
Q22099	Q2JHU3	32.609	46	27	1	364	409	488	529	4.1	26.9
Q22099	B0S104	45.455	22	12	0	528	549	225	246	4.6	26.6
Q22099	A5VT73	66.667	12	4	0	526	537	321	332	4.7	26.6
Q22099	Q31I05	45.833	24	13	0	523	546	300	323	5.2	26.6
Q22099	Q7VJN5	29.787	94	56	3	75	164	240	327	5.5	26.2
Q22099	Q7M1B9	55.556	18	8	0	414	431	32	49	6.0	25.0
Q22099	B9MPF7	27.083	48	35	0	278	325	326	373	6.0	26.2
Q22099	C5CUU6	28.571	77	49	4	293	366	212	285	6.7	25.8
Q22099	Q8EPR9	48.148	27	12	1	518	542	295	321	6.7	26.2
Q22099	B2UUV2	24.138	116	72	5	218	319	13	126	7.3	25.8
Q22099	Q73JP8	41.176	34	18	1	269	300	104	137	7.8	25.8
Q22099	Q2N5U7	50.000	20	9	1	520	538	304	323	8.1	25.8
Q22099	Q73KJ8	26.667	30	22	0	522	551	460	489	8.6	25.8
Q22099	A9ETE3	28.788	66	41	3	95	158	1	62	8.6	24.3
Q22099	C1A492	22.464	138	85	5	264	396	170	290	8.6	25.4
Q22099	Q1G9Z4	40.000	30	18	0	338	367	50	79	8.9	25.8
Q22099	Q5FUR8	56.250	16	7	0	523	538	300	315	9.6	25.4
Q27705	Q9WYC5	48.456	421	206	3	20	437	5	417	2.03e-138	400
Q27705	Q9KH71	31.302	361	194	11	20	370	6	322	5.26e-39	140
Q27705	O83553	22.581	403	242	10	20	363	83	474	8.53e-20	88.6
Q27705	Q2RNU4	24.685	397	259	16	22	403	8	379	4.12e-14	70.5
Q27705	Q609I3	25.850	147	89	5	96	224	88	232	2.75e-08	52.4
Q27705	Q9RTT6	32.394	71	41	2	13	76	387	457	0.50	29.3
Q27705	Q0AXC8	44.444	27	15	0	333	359	234	260	0.54	28.9
Q27705	B2U882	24.390	82	60	1	264	343	171	252	0.83	28.5
Q27705	Q98QW4	25.000	52	39	0	358	409	611	662	3.7	26.6
Q27705	Q255I6	27.586	58	37	2	311	363	462	519	5.3	25.8
Q27705	Q47PQ7	34.783	46	27	1	124	166	107	152	7.3	25.4
Q27705	Q5F584	26.389	72	49	2	110	177	534	605	8.2	25.4
Q27705	Q83GZ6	31.707	41	28	0	20	60	46	86	8.3	25.4
Q5A8K2	B2UKT4	39.727	954	474	25	25	929	3	904	0.0	618
Q5A8K2	A1BD33	38.223	968	489	20	26	969	3	885	0.0	598
Q5A8K2	Q6MB06	37.645	951	502	21	29	969	6	875	0.0	584
Q5A8K2	A6H0Y3	37.681	966	498	22	25	966	2	887	0.0	573
Q5A8K2	B2IHX3	41.475	827	402	22	27	833	5	769	0.0	563
Q5A8K2	A9KG28	35.924	952	511	22	26	969	3	863	0.0	560
Q5A8K2	Q2IG40	36.066	976	517	22	25	969	5	904	0.0	559
Q5A8K2	B0TFY7	36.798	962	510	19	24	969	3	882	0.0	554
Q5A8K2	A5WFW1	37.885	974	494	33	10	958	7	894	0.0	554
Q5A8K2	A5UY81	35.349	959	544	18	25	968	5	902	0.0	547
Q5A8K2	B1ZZ40	40.644	807	378	21	25	773	2	765	0.0	546
Q5A8K2	B2V709	38.486	951	499	22	23	965	3	875	4.19e-179	539
Q5A8K2	Q2S2B6	38.531	885	417	23	25	836	19	849	1.32e-178	541
Q5A8K2	Q01XA0	37.370	958	506	24	25	969	2	878	6.23e-178	536
Q5A8K2	A9FRF5	35.373	964	543	24	14	958	2	904	9.00e-177	535
Q5A8K2	Q1MP42	35.319	957	531	25	25	968	3	884	2.30e-174	527
Q5A8K2	B3E044	36.735	980	504	24	26	967	4	905	2.43e-174	528
Q5A8K2	P61698	35.938	960	538	23	26	965	3	905	2.13e-173	525
Q5A8K2	A5FSU1	35.805	944	522	22	24	961	2	867	5.15e-172	521
Q5A8K2	P61709	36.166	918	487	26	27	937	4	829	4.85e-171	518
Q5A8K2	B0B8X5	36.022	930	505	22	26	946	3	851	1.91e-169	514
Q5A8K2	Q7VQG3	34.129	964	521	25	29	967	8	882	3.56e-164	501
Q5A8K2	P61703	35.108	1014	543	28	25	969	5	972	5.01e-164	503
Q5A8K2	A6Q747	39.949	786	392	24	29	798	3	724	6.97e-164	499
Q5A8K2	A4XKP4	35.855	965	512	24	23	969	2	877	1.05e-163	499
Q5A8K2	Q8RFJ8	35.005	957	517	22	25	969	3	866	1.71e-163	498
Q5A8K2	Q1LTQ4	34.248	984	504	24	21	969	2	877	3.72e-163	498
Q5A8K2	B0SGD3	35.005	977	540	26	25	969	5	918	3.36e-161	494
Q5A8K2	Q7VHV4	34.959	984	497	36	29	966	6	892	8.43e-160	489
Q5A8K2	A1TRL4	33.890	1018	498	32	14	948	2	927	3.48e-159	489
Q5A8K2	B1HUK4	40.283	777	379	23	26	777	24	740	2.71e-158	486
Q5A8K2	Q8K9E7	39.791	764	378	19	25	772	4	701	2.91e-158	485
Q5A8K2	A9BJE0	36.983	822	439	23	23	824	3	765	4.36e-157	482
Q5A8K2	Q03YQ2	35.138	979	510	29	25	968	5	893	4.59e-157	483
Q5A8K2	B1GZ43	35.954	954	510	26	26	963	5	873	5.20e-156	479
Q5A8K2	Q3AEN8	35.602	955	520	23	26	968	3	874	8.05e-156	479
Q5A8K2	B0S104	33.962	954	538	22	23	969	3	871	3.81e-155	477
Q5A8K2	B2THN0	35.381	944	523	23	29	964	9	873	8.75e-155	476
Q5A8K2	Q2GEP2	39.021	756	372	21	29	768	5	687	4.08e-150	463
Q5A8K2	B2KAQ0	35.401	935	503	31	26	946	3	850	8.41e-150	462
Q5A8K2	A9NGN9	35.158	950	472	32	25	946	2	835	1.95e-149	461
Q5A8K2	Q1AWA6	32.021	965	550	21	22	969	2	877	3.28e-149	461
Q5A8K2	A5CD03	33.086	943	524	29	27	945	10	869	2.51e-147	457
Q5A8K2	Q0I6G6	38.021	768	406	18	10	769	6	711	2.82e-146	454
Q5A8K2	A6TQZ4	34.378	957	529	25	27	969	7	878	1.48e-145	452
Q5A8K2	Q9RS27	36.753	770	416	25	25	772	6	726	1.49e-144	449
Q5A8K2	Q2GFL5	39.429	771	386	21	26	772	7	720	4.86e-143	446
Q5A8K2	Q9CCT0	34.440	964	534	31	28	961	5	900	1.51e-141	442
Q5A8K2	P61704	36.070	804	426	24	25	805	5	743	3.11e-140	438
Q5A8K2	B1AJ08	31.081	962	575	28	25	963	5	901	6.89e-134	422
Q5A8K2	Q7NBY8	31.289	962	539	24	23	946	4	881	6.93e-134	422
Q5A8K2	Q8D2W8	35.480	792	406	21	26	792	4	715	7.58e-133	418
Q5A8K2	Q2NJ60	31.288	978	521	32	25	969	2	861	1.93e-130	412
Q5A8K2	Q7UFH9	30.966	1014	554	32	28	969	5	944	5.01e-129	410
Q5A8K2	Q8EUR6	31.327	980	546	31	21	946	2	908	5.84e-128	407
Q5A8K2	Q83GD1	31.204	955	564	24	27	969	4	877	3.88e-126	400
Q5A8K2	Q8G5W9	36.592	757	414	21	33	773	10	716	3.96e-126	401
Q5A8K2	Q4A8G4	30.859	943	558	30	25	952	5	868	2.31e-125	399
Q5A8K2	Q98Q12	34.156	770	431	23	25	785	3	705	4.94e-125	397
Q5A8K2	P47534	32.292	768	442	21	23	772	2	709	5.69e-120	385
Q5A8K2	Q1IJG7	47.255	419	187	10	25	425	16	418	9.25e-113	370
Q5A8K2	Q1IJG7	26.843	719	414	21	300	958	420	1086	1.73e-48	184
Q5A8K2	Q6KHK5	30.214	983	563	34	26	968	3	902	1.63e-112	365
Q5A8K2	Q057H8	30.596	889	510	23	28	877	5	825	7.61e-108	352
Q5A8K2	O83980	39.474	456	249	11	26	475	7	441	8.02e-99	320
Q5A8K2	O83980	40.789	152	73	2	616	767	463	597	8.69e-24	103
Q5A8K2	P71741	22.826	184	110	8	464	631	9	176	2.1	28.5
Q5A8K2	A0RDG3	24.590	61	41	1	525	585	600	655	3.0	28.1
Q5A8K2	Q64X95	24.444	90	51	3	662	734	270	359	3.0	27.7
Q5A8K2	Q0BW99	32.143	84	40	3	566	632	174	257	9.2	26.6
Q5A8K2	Q057V0	31.579	38	25	1	749	785	91	128	9.4	25.8
Q5A8K2	A8EXW3	27.160	81	48	2	844	919	33	107	9.8	26.2
Q6LFH8	Q7VSA0	50.127	395	190	4	9	402	7	395	1.63e-143	412
Q6LFH8	Q8EP32	46.615	384	199	3	20	403	15	392	1.86e-126	368
Q6LFH8	B2GF71	31.373	51	33	1	315	363	153	203	0.64	28.5
Q6LFH8	A9I734	20.946	148	95	3	231	375	205	333	1.5	27.7
Q6LFH8	Q8R7X4	37.838	37	23	0	323	359	32	68	4.8	25.8
Q6LFH8	Q0BKE7	29.412	51	30	1	227	277	185	229	6.9	25.4
Q84W56	P54122	36.268	477	290	5	110	584	155	619	2.47e-92	304
Q84W56	M4MR97	32.337	569	350	12	110	664	16	563	7.63e-86	283
Q84W56	P54123	33.538	489	310	6	103	588	3	479	2.91e-83	278
Q84W56	Q72JJ7	30.541	573	371	9	103	665	18	573	4.26e-83	275
Q84W56	Q9ZJI6	34.762	420	269	3	110	526	144	561	3.70e-75	257
Q84W56	P47385	33.413	419	274	4	109	524	15	431	9.52e-67	230
Q84W56	O07896	53.846	26	11	1	163	188	53	77	0.066	33.1
Q84W56	Q1AS30	63.158	19	7	0	104	122	97	115	0.20	31.2
Q84W56	B6IRV8	28.169	71	40	2	122	192	19	78	0.27	31.2
Q84W56	B9KYQ3	45.833	24	13	0	168	191	54	77	0.56	30.0
Q84W56	Q1IA50	19.149	94	69	2	168	254	55	148	0.56	30.0
Q84W56	B3WE54	38.462	52	25	2	167	212	55	105	1.1	29.3
Q84W56	Q5WGC3	52.381	21	10	0	168	188	56	76	1.5	28.9
Q84W56	Q04EZ9	21.557	167	102	7	167	311	55	214	1.5	28.9
Q84W56	A9KSU3	50.000	20	10	0	166	185	52	71	1.6	28.5
Q84W56	Q2S0L2	44.000	25	13	1	164	188	52	75	2.5	28.1
Q84W56	Q31IX3	26.923	52	38	0	517	568	15	66	2.6	26.2
Q84W56	Q4FQL0	26.984	63	46	0	535	597	873	935	3.1	28.1
Q84W56	A8MGK0	27.848	79	40	4	123	195	20	87	3.2	27.7
Q84W56	B1YLU8	32.787	61	36	2	167	222	52	112	3.6	27.3
Q84W56	Q47PQ7	42.857	49	23	3	140	188	33	76	3.9	27.3
Q84W56	Q8AAB1	27.119	59	40	1	438	496	446	501	4.2	27.3
Q84W56	E1R5X1	29.577	71	45	2	589	654	61	131	4.5	27.3
Q84W56	Q5FPK5	30.000	50	35	0	260	309	120	169	5.0	27.3
Q84W56	A6Q747	23.881	67	51	0	721	787	98	164	6.4	26.9
Q84W56	O51696	44.000	25	13	1	164	188	52	75	6.4	26.6
Q84W56	Q97IQ6	30.159	63	31	3	123	184	20	70	6.9	26.6
Q84W56	Q46KZ8	37.037	54	33	1	400	452	293	346	8.1	26.6
Q84W56	B8FJP4	44.000	25	14	0	739	763	222	246	9.6	26.2
Q84W56	A6WFU4	40.909	22	13	0	167	188	55	76	10.0	26.2
Q84W56	Q89NF8	27.273	66	37	2	126	191	23	77	10.0	26.2
Q99258	A1AKS6	46.766	201	99	2	5	205	18	210	1.98e-61	188
Q99258	Q8CWF6	43.478	207	108	3	2	208	4	201	2.61e-53	167
Q99258	Q7VJN5	41.379	203	108	4	5	205	6	199	1.97e-50	164
Q99258	Q882G0	40.686	204	113	2	2	205	3	198	2.40e-50	164
Q99258	O68249	41.584	202	107	4	5	205	17	208	4.98e-48	157
Q99258	Q7V1J8	35.484	31	20	0	9	39	54	84	0.42	28.1
Q99258	P16923	30.612	49	34	0	66	114	154	202	1.1	26.6
Q99258	Q2RXH9	62.500	16	6	0	43	58	52	67	1.6	26.2
Q99258	A7HKV1	26.866	67	45	2	146	208	284	350	2.2	25.8
Q99258	Q83GC6	43.333	30	16	1	152	181	452	480	2.6	25.8
Q99258	A7FH78	41.026	39	20	1	84	122	901	936	3.2	25.4
Q99258	Q6MPK7	45.161	31	16	1	142	172	116	145	3.9	24.6
Q99258	Q5WEJ6	23.684	76	39	1	11	67	57	132	5.2	24.6
Q99258	Q31IX3	33.333	27	18	0	177	203	59	85	5.7	23.5
Q99258	A5IBF8	33.333	36	22	1	40	73	159	194	6.3	24.3
Q99258	B8GCM2	29.688	64	41	1	49	112	96	155	6.3	24.3
Q99258	A1KSI5	30.233	43	30	0	24	66	306	348	6.8	24.3
Q99258	Q1D760	35.294	34	17	1	76	104	50	83	8.6	23.5
Q9C0Y4	P31434	28.205	195	135	3	594	786	429	620	6.54e-22	98.6
Q9C0Y4	P31434	24.852	338	197	16	146	464	107	406	2.06e-10	61.2
Q9C0Y4	Q319M1	23.404	47	36	0	589	635	37	83	3.0	27.7
Q9SEE5	A5UZX0	29.263	434	225	12	35	464	7	362	4.04e-37	137
Q9SEE5	P39574	28.733	442	227	16	35	466	5	368	6.12e-36	134
Q9SEE5	Q896X8	30.415	434	225	15	35	465	13	372	2.48e-34	130
Q9SEE5	Q9R7D7	29.306	447	236	15	23	463	2	374	1.57e-29	116
Q9SEE5	B4F0A6	27.460	437	226	15	38	466	11	364	6.87e-29	114
Q9SEE5	Q9KDV4	27.725	422	218	17	53	466	30	372	1.52e-27	110
Q9SEE5	B7IDE2	31.624	234	128	9	51	277	3	211	4.49e-20	88.2
Q9SEE5	B7IDE2	31.579	95	56	3	341	434	214	300	6.63e-06	44.7
Q9SEE5	A1KG98	26.566	399	208	14	53	447	7	324	1.03e-16	78.2
Q9SEE5	P13227	24.123	456	220	18	58	492	32	382	3.88e-16	77.0
Q9SEE5	A2CAU0	25.455	110	74	2	97	201	33	139	4.97e-04	38.9
Q9SEE5	Q0AXC8	24.242	132	90	3	149	276	78	203	0.001	37.7
Q9SEE5	Q3AAV5	35.714	56	36	0	146	201	73	128	0.002	37.0
Q9SEE5	Q891L4	30.189	53	37	0	149	201	72	124	0.002	37.0
Q9SEE5	Q891L4	57.143	21	9	0	418	438	229	249	0.29	30.0
Q9SEE5	Q8R711	23.881	67	51	0	149	215	84	150	0.026	33.5
Q9SEE5	Q9ADB2	40.541	37	22	0	145	181	81	117	0.040	32.7
Q9SEE5	B8CW89	25.455	55	41	0	147	201	77	131	0.056	32.3
Q9SEE5	B8CW89	44.000	25	14	0	414	438	232	256	1.7	27.7
Q9SEE5	Q2RIX1	32.727	55	37	0	147	201	73	127	0.063	32.0
Q9SEE5	A5IJN0	36.364	44	28	0	158	201	82	125	0.086	31.6
Q9SEE5	B1HYT4	26.667	75	47	2	414	482	232	304	0.094	31.6
Q9SEE5	A8MI61	24.719	89	63	1	140	224	64	152	0.13	31.2
Q9SEE5	Q7MNR4	28.431	102	57	4	108	209	59	144	0.15	30.8
Q9SEE5	A6TKS7	29.091	55	39	0	147	201	74	128	0.23	30.4
Q9SEE5	B2TPC7	26.761	71	48	1	158	224	82	152	0.27	30.0
Q9SEE5	B2TPC7	45.833	24	13	0	415	438	227	250	2.7	26.9
Q9SEE5	A5N6I0	24.138	87	59	1	158	244	86	165	0.47	29.3
Q9SEE5	C0QWR3	27.778	72	48	2	95	162	103	174	0.55	29.6
Q9SEE5	Q5HPL2	40.000	45	25	2	158	201	89	132	1.4	27.7
Q9SEE5	A2RKV6	28.421	95	62	4	369	462	184	273	1.6	27.7
Q9SEE5	Q9RRU5	40.000	35	21	0	404	438	224	258	1.8	27.3
Q9SEE5	A9BGN7	25.455	55	41	0	147	201	74	128	1.8	27.3
Q9SEE5	C0QQC5	40.625	32	19	0	414	445	229	260	2.4	26.9
Q9SEE5	A4XI71	26.984	63	46	0	147	209	73	135	3.3	26.6
Q9SEE5	O67332	29.091	55	39	0	147	201	72	126	3.4	26.6
Q9SEE5	O67332	32.000	50	34	0	414	463	227	276	4.7	26.2
Q9SEE5	O67620	38.462	78	40	5	271	340	598	675	3.5	26.9
Q9SEE5	Q847S1	66.667	15	5	0	462	476	52	66	3.6	25.4
Q9SEE5	B6YS23	25.532	47	35	0	262	308	298	344	3.7	26.6
Q9SEE5	Q6AFZ0	32.609	46	24	2	66	108	209	250	3.9	26.6
Q9SEE5	Q07UN5	25.758	132	86	5	328	453	705	830	6.7	25.8
Q9SEE5	B8FU92	44.000	25	14	0	414	438	228	252	7.0	25.8
Q9SEE5	B1AJ08	25.490	51	33	1	373	423	803	848	7.0	25.8
Q9SEE5	Q6MDC0	32.759	58	26	3	188	234	86	141	9.1	25.4
Q9SEE5	A8FH24	31.818	44	29	1	395	438	216	258	9.6	25.0
Q9W2M2	B2A8E3	25.974	77	53	2	239	311	297	373	2.8	27.3
Q9W2M2	A9WDZ1	38.462	26	15	1	553	578	33	57	8.1	25.4
Q9Y315	P0A6L0	38.367	245	131	5	48	289	9	236	9.58e-43	145
Q9Y315	Q8EWT4	34.783	230	121	6	49	277	7	208	3.35e-24	95.1
Q9Y315	A5IM24	30.638	235	136	6	43	277	24	231	9.66e-23	91.7
Q9Y315	Q24SU9	32.159	227	125	6	53	277	9	208	1.56e-22	90.5
Q9Y315	A2RCN4	31.683	202	113	5	96	286	36	223	3.37e-21	87.0
Q9Y315	Q89ZF2	33.913	230	117	7	53	277	21	220	1.97e-20	85.1
Q9Y315	B7K8P2	37.173	191	102	8	99	287	43	217	6.67e-20	83.6
Q9Y315	Q4A5W6	33.533	167	103	3	98	264	35	193	7.47e-20	83.2
Q9Y315	P09924	30.137	219	123	6	53	270	8	197	1.04e-19	82.8
Q9Y315	Q0RRG0	33.333	231	123	9	53	277	9	214	1.74e-19	82.4
Q9Y315	Q2RRZ2	34.254	181	104	5	99	277	49	216	4.02e-19	81.6
Q9Y315	B0UTU0	29.615	260	139	9	53	312	9	224	6.98e-19	80.9
Q9Y315	Q5FLZ2	28.194	227	134	8	53	277	11	210	2.25e-17	76.6
Q9Y315	Q8NTC4	34.302	172	101	5	99	269	41	201	4.15e-16	72.8
Q9Y315	Q3A247	29.524	210	117	6	53	260	7	187	6.11e-15	69.7
Q9Y315	O66540	30.144	209	119	8	98	305	36	218	2.73e-13	64.7
Q9Y315	Q88Z64	31.707	164	101	4	116	277	51	205	4.09e-13	64.3
Q9Y315	A9NG35	30.387	181	113	5	98	277	35	203	7.97e-13	63.5
Q9Y315	B2S2L2	29.565	230	127	9	53	277	6	205	1.08e-12	63.2
Q9Y315	Q5SJ28	30.667	150	96	2	128	277	62	203	4.12e-12	61.6
Q9Y315	Q7NFI7	27.313	227	132	7	53	277	13	208	1.02e-11	60.5
Q9Y315	Q7UPT7	32.749	171	92	9	97	260	40	194	6.83e-11	58.2
Q9Y315	A6T962	32.258	124	76	3	138	261	92	207	1.07e-10	57.8
Q9Y315	Q5N4L8	27.273	165	107	5	97	261	41	192	3.22e-09	53.1
Q9Y315	A6UCC1	31.250	176	96	7	128	300	79	232	9.00e-09	52.0
Q9Y315	Q4JSV3	28.652	178	111	6	98	260	46	222	1.39e-08	51.6
Q9Y315	Q9WYC5	26.923	104	62	3	5	97	51	151	0.013	33.5
Q9Y315	Q1J0A0	28.440	109	71	4	108	212	24	129	0.31	28.9
Q9Y315	P59621	44.737	38	15	1	280	317	127	158	0.62	28.5
Q9Y315	A4TKK4	35.556	45	24	1	277	316	31	75	1.4	27.3
Q9Y315	A1BDY0	27.885	104	55	5	37	138	7	92	3.1	26.2
Q9Y315	B1GZ43	35.556	45	28	1	175	218	344	388	4.3	25.8
Q9Y617	B2U882	46.575	365	184	5	6	364	14	373	7.64e-119	346
Q9Y617	A9KCT6	46.301	365	186	6	6	368	3	359	9.64e-112	327
Q9Y617	Q5WHT9	44.077	363	193	4	7	368	4	357	4.23e-105	310
Q9Y617	Q7UQL3	45.879	364	189	5	4	364	13	371	1.10e-104	310
Q9Y617	Q1D2L9	41.644	365	202	4	6	366	2	359	3.23e-103	305
Q9Y617	Q87BU0	43.132	364	200	3	6	368	4	361	1.52e-100	299
Q9Y617	A2RIS2	43.784	370	189	10	7	366	2	362	3.22e-98	293
Q9Y617	A8YW78	42.466	365	200	7	7	369	3	359	5.99e-98	292
Q9Y617	Q8EEH2	41.734	369	198	8	7	368	4	362	1.90e-96	288
Q9Y617	A5IBR0	40.997	361	204	5	6	364	4	357	6.86e-96	287
Q9Y617	B0SCE2	41.160	362	204	4	5	364	6	360	8.04e-96	287
Q9Y617	C4L432	42.618	359	189	9	9	366	5	347	4.76e-95	285
Q9Y617	P59492	39.084	371	214	5	1	364	3	368	3.32e-93	280
Q9Y617	A1VY45	38.611	360	208	8	8	364	4	353	1.02e-86	263
Q9Y617	B2RID6	40.217	368	200	7	9	368	5	360	1.42e-83	255
Q9Y617	A5EV80	38.859	368	209	7	5	368	3	358	2.47e-83	254
Q9Y617	Q03W65	40.720	361	199	10	9	363	5	356	1.76e-79	245
Q9Y617	P9WQ73	24.603	378	241	15	9	366	21	374	1.14e-17	80.1
Q9Y617	Q0I8H5	44.000	25	14	0	233	257	10	34	1.0	26.6
Q9Y617	Q7NCQ2	29.545	44	21	1	93	136	632	665	3.2	26.6
Q9Y617	B0TY45	36.000	50	27	2	54	98	132	181	4.2	25.8
A0A1D8PSV5	B0SA41	27.811	169	114	5	21	187	37	199	1.48e-10	56.2
A0A1D8PSV5	Q01W98	27.746	173	117	4	21	191	37	203	1.14e-09	54.7
A0A1D8PSV5	P41205	28.235	170	117	4	23	191	42	207	2.37e-09	53.1
A0A1D8PSV5	B3PMP1	27.219	169	117	4	24	189	41	206	3.14e-09	52.8
A0A1D8PSV5	Q04G79	27.329	161	109	4	41	196	59	216	8.93e-09	51.6
A0A1D8PSV5	Q9RXJ6	27.168	173	119	5	21	191	38	205	3.11e-08	49.7
A0A1D8PSV5	C0QQM9	26.178	191	129	4	9	191	19	205	1.71e-07	47.4
A0A1D8PSV5	Q7UN14	27.473	182	107	7	21	189	38	207	6.39e-07	45.8
A0A1D8PSV5	Q0RRR5	26.163	172	119	4	22	191	38	203	2.67e-06	44.3
A0A1D8PSV5	Q3APH9	25.294	170	99	7	34	191	53	206	5.95e-06	43.1
A0A1D8PSV5	P29223	32.258	93	58	3	99	189	117	206	2.46e-05	41.2
A0A1D8PSV5	Q12GW5	21.965	173	127	4	21	191	38	204	2.98e-05	41.2
A0A1D8PSV5	Q8EUC1	21.384	159	113	4	36	189	54	205	5.56e-05	40.4
A0A1D8PSV5	Q11QB8	22.613	199	139	6	11	207	31	216	8.86e-05	39.3
A0A1D8PSV5	A9FGJ7	24.571	175	116	4	36	197	53	224	1.62e-04	38.5
A0A1D8PSV5	B3CT11	22.917	192	128	6	15	191	21	207	2.70e-04	37.7
A0A1D8PSV5	A5FRY1	25.984	127	83	3	21	143	38	157	8.65e-04	36.6
A0A1D8PSV5	B2S2E2	22.436	156	113	4	36	189	55	204	0.002	35.4
A0A1D8PSV5	B7J249	23.377	154	110	4	40	191	60	207	0.002	35.0
A0A1D8PSV5	Q2GED3	21.739	184	132	6	11	191	31	205	0.026	31.6
A0A1D8PSV5	B2ITP9	29.268	82	53	3	127	206	148	226	0.17	29.3
A0A1D8PSV5	C7ASJ5	29.545	44	31	0	123	166	361	404	1.2	26.9
A0A1D8PSV5	O88011	38.000	50	21	2	84	123	98	147	2.7	25.4
A0A1D8PSV5	Q1RJU4	35.000	40	26	0	17	56	110	149	4.6	25.0
A0A1D8PSV5	Q03VX7	34.884	43	23	1	16	53	128	170	6.7	24.3
A0A1D8PSV5	Q1ISA4	42.857	21	12	0	9	29	33	53	7.4	23.1
A8J4S9	A5UY81	34.483	58	32	2	353	407	398	452	1.8	28.1
A8J4S9	Q5SLS1	32.500	40	24	1	434	473	355	391	2.4	27.7
A8J4S9	Q73KJ8	31.667	60	32	2	137	190	32	88	6.1	26.6
K7VCB9	A5WDP1	46.183	262	132	3	21	278	8	264	8.11e-68	208
K7VCB9	Q6AQZ6	42.085	259	140	4	23	276	12	265	2.52e-65	202
K7VCB9	B0SE82	42.636	258	138	4	23	275	13	265	6.51e-64	198
K7VCB9	Q0BVF4	45.455	264	135	3	7	266	3	261	1.10e-63	198
K7VCB9	C4L8H9	44.664	253	131	3	23	270	14	262	2.17e-62	194
K7VCB9	C1AE25	47.692	260	124	4	23	277	21	273	4.59e-62	194
K7VCB9	C0QWJ2	39.847	261	146	5	20	275	9	263	1.25e-54	174
K7VCB9	B8G7I8	40.449	267	149	4	15	276	3	264	2.28e-53	172
K7VCB9	Q6LPQ4	38.931	262	145	5	23	278	16	268	4.53e-53	171
K7VCB9	B2UP55	40.154	259	145	5	23	276	15	268	3.22e-52	169
K7VCB9	A1VBV4	42.366	262	141	4	20	276	8	264	5.89e-50	162
K7VCB9	B1Y3E4	41.852	270	142	6	20	279	13	277	1.40e-49	162
K7VCB9	C1A163	40.075	267	141	6	21	276	12	270	1.69e-49	162
K7VCB9	B2TQ14	35.294	272	159	6	18	277	8	274	7.55e-46	152
K7VCB9	A3M6H8	36.940	268	152	7	18	278	13	270	2.47e-45	151
K7VCB9	Q6G7L8	34.340	265	162	5	20	277	1	260	4.25e-45	150
K7VCB9	Q6A9C5	39.844	256	143	6	23	273	20	269	5.26e-45	150
K7VCB9	Q893Q9	33.088	272	165	6	17	276	5	271	1.68e-44	149
K7VCB9	B2A1A8	34.082	267	165	4	18	277	9	271	1.94e-44	149
K7VCB9	B9E8D6	35.496	262	156	6	23	277	4	259	5.12e-44	147
K7VCB9	Q5WDW4	36.981	265	149	7	23	277	1	257	5.67e-44	147
K7VCB9	C4KZE2	35.955	267	157	6	17	277	3	261	5.84e-43	144
K7VCB9	A5N1D3	35.094	265	162	4	18	277	8	267	8.36e-43	144
K7VCB9	A6VPG7	36.194	268	154	7	20	276	3	264	1.19e-42	144
K7VCB9	A5EY60	37.959	245	140	5	23	262	27	264	3.24e-42	143
K7VCB9	Q8FTH7	40.078	257	137	4	26	272	12	261	9.75e-42	141
K7VCB9	B8F7P4	37.795	254	144	6	22	266	7	255	1.25e-41	141
K7VCB9	Q253G3	36.546	249	142	6	23	263	9	249	1.43e-41	140
K7VCB9	Q0AZ87	36.047	258	155	4	26	277	12	265	1.21e-40	138
K7VCB9	P39593	34.510	255	156	5	23	270	10	260	1.55e-40	138
K7VCB9	Q3AE32	38.281	256	143	6	20	268	6	253	7.18e-40	136
K7VCB9	A6TMN6	34.241	257	156	5	22	270	10	261	3.20e-39	135
K7VCB9	Q1ASC4	39.256	242	136	4	18	254	2	237	3.54e-39	135
K7VCB9	B8J4C1	36.918	279	149	7	22	277	7	281	7.84e-39	134
K7VCB9	A4VUB1	33.333	264	157	6	23	276	3	257	7.85e-39	134
K7VCB9	Q38ZL9	31.439	264	170	4	21	277	4	263	8.42e-39	134
K7VCB9	A0AFC3	34.866	261	158	5	23	276	7	262	9.06e-38	131
K7VCB9	C0QAT7	31.707	287	161	6	17	276	26	304	2.10e-36	129
K7VCB9	Q186F4	31.061	264	172	4	20	278	2	260	2.72e-36	127
K7VCB9	B1YJJ2	33.333	258	153	7	22	270	1	248	9.12e-36	125
K7VCB9	A9AZE0	35.294	255	153	5	25	274	13	260	4.13e-34	121
K7VCB9	B9KD06	31.679	262	168	5	23	278	3	259	4.27e-34	121
K7VCB9	B5Z7K9	34.661	251	147	8	22	262	2	245	4.46e-34	121
K7VCB9	B3DQ80	33.091	275	148	7	26	270	38	306	3.17e-33	120
K7VCB9	Q0STA0	30.451	266	169	6	23	276	1	262	8.77e-33	118
K7VCB9	B1HX32	32.283	254	158	6	22	268	2	248	4.31e-32	116
K7VCB9	B5Y6I0	32.271	251	158	5	22	267	12	255	5.78e-32	116
K7VCB9	B0S0L6	30.556	252	161	7	17	262	6	249	6.28e-30	110
K7VCB9	A6W6A1	45.960	198	99	3	29	222	24	217	1.19e-29	110
K7VCB9	A3NJS6	40.625	192	105	3	23	209	15	202	7.72e-29	108
